fips,mcc_raw,households,housing_units,peak,base,status,excluded,reason
38077,5021.0,6781.0,7537.0,4237.0,7537,housing_floor,False,
38079,7336.0,3668.0,4650.0,1854.0,7336,mcc_ok,False,
38081,1900.0,1732.0,2006.0,926.0,2006,housing_floor,False,
38083,641.0,644.0,817.0,658.0,817,housing_floor,False,
38085,2559.0,1047.0,1275.0,92.0,2559,mcc_ok,False,
38087,467.0,351.0,464.0,117.0,467,mcc_ok,False,
38089,23614.0,13200.0,15366.0,3890.0,23614,mcc_ok,False,
38091,557.0,716.0,1114.0,429.0,1114,housing_floor,False,
38093,8427.0,9110.0,10389.0,9808.0,10389,housing_floor,False,
38095,755.0,964.0,1319.0,501.0,1319,housing_floor,False,
38097,4104.0,3285.0,3674.0,2649.0,4104,mcc_ok,False,
38099,3713.0,4467.0,5219.0,919.0,5219,housing_floor,False,
38101,51522.0,28351.0,32297.0,12637.0,51522,mcc_ok,False,
38103,1448.0,1800.0,2324.0,1739.0,2324,housing_floor,False,
38105,15516.0,15599.0,20185.0,9469.0,20185,housing_floor,False,
39001,16880.0,10175.0,12716.0,8083.0,16880,mcc_ok,False,
39003,32124.0,40735.0,44692.0,15274.0,44692,housing_floor,False,
39005,33664.0,20478.0,22491.0,15238.0,33664,mcc_ok,False,
39007,72318.0,38549.0,46291.0,27767.0,72318,mcc_ok,False,
39009,44829.0,22582.0,26420.0,17613.0,44829,mcc_ok,False,
39011,19905.0,18858.0,19961.0,1876.0,19961,housing_floor,False,
39013,44590.0,25974.0,31636.0,17291.0,44590,mcc_ok,False,
39015,20209.0,16958.0,19374.0,8984.0,20209,mcc_ok,False,
39017,127599.0,144536.0,154056.0,50956.0,154056,housing_floor,False,
39019,19182.0,11355.0,13407.0,6805.0,19182,mcc_ok,False,
39021,14989.0,15612.0,16870.0,5129.0,16870,housing_floor,False,
39023,83871.0,55429.0,61040.0,17465.0,83871,mcc_ok,False,
39025,91802.0,82712.0,86713.0,22437.0,91802,mcc_ok,False,
39027,22649.0,16390.0,17938.0,15070.0,22649,mcc_ok,False,
39029,63181.0,41251.0,46164.0,15913.0,63181,mcc_ok,False,
39031,20361.0,14739.0,16337.0,7586.0,20361,mcc_ok,False,
39033,28875.0,18168.0,19868.0,4600.0,28875,mcc_ok,False,
39035,602248.0,552421.0,615881.0,223470.0,615881,housing_floor,False,
39037,16124.0,21026.0,22619.0,5161.0,22619,housing_floor,False,
39039,13228.0,15262.0,16563.0,6724.0,16563,housing_floor,False,
39041,64488.0,78456.0,82131.0,34166.0,82131,housing_floor,False,
39043,50780.0,32103.0,38298.0,20151.0,50780,mcc_ok,False,
39045,86733.0,58723.0,62743.0,21843.0,86733,mcc_ok,False,
39047,14964.0,11620.0,12685.0,6801.0,14964,mcc_ok,False,
39049,362081.0,542366.0,582701.0,165305.0,582701,housing_floor,False,
39051,10239.0,16869.0,17701.0,8286.0,17701,housing_floor,False,
39053,18457.0,11303.0,13462.0,8837.0,18457,mcc_ok,False,
39055,65221.0,35321.0,37465.0,27287.0,65221,mcc_ok,False,
39057,92645.0,66856.0,71471.0,19025.0,92645,mcc_ok,False,
39059,27110.0,16165.0,19051.0,5994.0,27110,mcc_ok,False,
39061,437530.0,348491.0,379583.0,70272.0,437530,mcc_ok,False,
39063,38464.0,31343.0,33733.0,7781.0,38464,mcc_ok,False,
39065,18254.0,11640.0,12920.0,6707.0,18254,mcc_ok,False,
39067,9190.0,5799.0,7403.0,7128.0,9190,mcc_ok,False,
39069,12422.0,11179.0,12045.0,2558.0,12422,mcc_ok,False,
39071,27822.0,16688.0,19010.0,6874.0,27822,mcc_ok,False,
39073,17905.0,11279.0,13020.0,13677.0,17905,mcc_ok,False,
39075,30291.0,13314.0,14527.0,11833.0,30291,mcc_ok,False,
39077,37091.0,23096.0,25519.0,10215.0,37091,mcc_ok,False,
39079,21501.0,12453.0,14453.0,7698.0,21501,mcc_ok,False,
39081,44919.0,26973.0,31246.0,19341.0,44919,mcc_ok,False,
39083,41371.0,23117.0,25865.0,22269.0,41371,mcc_ok,False,
39085,80577.0,99324.0,105399.0,65283.0,105399,housing_floor,False,
39087,37176.0,22455.0,26579.0,17257.0,37176,mcc_ok,False,
39089,117187.0,67239.0,72722.0,31368.0,117187,mcc_ok,False,
39091,19532.0,19168.0,23711.0,8555.0,23711,housing_floor,False,
39093,106179.0,124510.0,134591.0,53056.0,134591,housing_floor,False,
39095,215018.0,181383.0,200495.0,31071.0,215018,mcc_ok,False,
39097,26880.0,15264.0,16255.0,5191.0,26880,mcc_ok,False,
39099,150783.0,97655.0,108203.0,37363.0,150783,mcc_ok,False,
39101,40643.0,24306.0,27405.0,12097.0,40643,mcc_ok,False,
39103,50150.0,72097.0,75138.0,14237.0,75138,housing_floor,False,
39105,13485.0,8833.0,10679.0,7134.0,13485,mcc_ok,False,
39107,18878.0,16022.0,17898.0,8809.0,18878,mcc_ok,False,
39109,43362.0,44152.0,46770.0,15216.0,46770,housing_floor,False,
39111,8974.0,5574.0,7160.0,2317.0,8974,mcc_ok,False,
39113,295834.0,228062.0,252061.0,62412.0,295834,mcc_ok,False,
39115,8383.0,5657.0,7295.0,5356.0,8383,mcc_ok,False,
39117,24221.0,13222.0,14507.0,16030.0,24221,mcc_ok,False,
39119,62329.0,34599.0,38348.0,13651.0,62329,mcc_ok,False,
39121,10204.0,4545.0,5787.0,2145.0,10204,mcc_ok,False,
39123,21110.0,17995.0,28626.0,23967.0,28626,housing_floor,False,
39125,7079.0,7590.0,8524.0,3638.0,8524,housing_floor,False,
39127,22023.0,13371.0,15003.0,7854.0,22023,mcc_ok,False,
39129,35905.0,21074.0,22384.0,11417.0,35905,mcc_ok,False,
39131,10100.0,10495.0,12047.0,7949.0,12047,housing_floor,False,
39133,92468.0,63588.0,70692.0,31116.0,92468,mcc_ok,False,
39135,20004.0,16606.0,18088.0,12477.0,20004,mcc_ok,False,
39137,8912.0,13191.0,13846.0,2987.0,13846,housing_floor,False,
39139,84801.0,49673.0,54581.0,28231.0,84801,mcc_ok,False,
39141,52738.0,29565.0,32051.0,17215.0,52738,mcc_ok,False,
39143,35768.0,24038.0,26500.0,6138.0,35768,mcc_ok,False,
39145,50476.0,28030.0,33209.0,14624.0,50476,mcc_ok,False,
39147,35754.0,21910.0,23960.0,4933.0,35754,mcc_ok,False,
39149,12431.0,18599.0,20102.0,7446.0,20102,housing_floor,False,
39151,251263.0,154690.0,167068.0,41633.0,251263,mcc_ok,False,
39153,127123.0,228635.0,246641.0,46278.0,246641,housing_floor,False,
39155,76066.0,85042.0,94575.0,46751.0,94575,housing_floor,False,
39157,54074.0,37774.0,40785.0,18230.0,54074,mcc_ok,False,
39159,30359.0,22644.0,23441.0,9669.0,30359,mcc_ok,False,
39161,8328.0,11666.0,12560.0,6307.0,12560,housing_floor,False,
39163,7721.0,5104.0,5952.0,4094.0,7721,mcc_ok,False,
39165,115421.0,88735.0,93520.0,32564.0,115421,mcc_ok,False,
39167,42825.0,24622.0,27997.0,14006.0,42825,mcc_ok,False,
39169,81074.0,44206.0,46649.0,11901.0,81074,mcc_ok,False,
39171,16123.0,15381.0,16566.0,2063.0,16566,housing_floor,False,
39173,71069.0,53771.0,56919.0,7398.0,71069,mcc_ok,False,
39175,14215.0,8982.0,9851.0,5055.0,14215,mcc_ok,False,
40001,20802.0,6848.0,8141.0,4018.0,20802,mcc_ok,False,
40003,3414.0,1829.0,2505.0,1268.0,3414,mcc_ok,False,
40005,7913.0,4848.0,6012.0,4579.0,7913,mcc_ok,False,
40007,4214.0,1727.0,2480.0,2709.0,4214,mcc_ok,False,
40009,12818.0,8013.0,10125.0,8652.0,12818,mcc_ok,False,
40011,4266.0,3431.0,4559.0,3550.0,4559,housing_floor,False,
40013,29723.0,17941.0,20396.0,14405.0,29723,mcc_ok,False,
40015,13540.0,9099.0,11658.0,15653.0,15653,peak_floor,False,
40017,84800.0,56300.0,59808.0,51438.0,84800,mcc_ok,False,
40019,29805.0,18738.0,21609.0,16751.0,29805,mcc_ok,False,
40021,27388.0,17993.0,22138.0,3480.0,27388,mcc_ok,False,
40023,9444.0,5805.0,7105.0,4125.0,9444,mcc_ok,False,
40025,955.0,752.0,1378.0,2679.0,2679,excluded,True,peak_exceeds_base
40027,151488.0,114370.0,121845.0,33745.0,151488,mcc_ok,False,
40029,3441.0,2083.0,2581.0,2857.0,3441,mcc_ok,False,
40031,57333.0,44429.0,52585.0,38402.0,57333,mcc_ok,False,
40033,2361.0,2022.0,2712.0,4688.0,4688,excluded,True,peak_exceeds_base
40035,4771.0,5176.0,6378.0,3666.0,6378,housing_floor,False,
40037,42957.0,27374.0,31114.0,19611.0,42957,mcc_ok,False,
40039,15341.0,10700.0,12907.0,15245.0,15341,mcc_ok,False,
40041,23694.0,16620.0,24232.0,14471.0,24232,housing_floor,False,
40043,2623.0,1574.0,2195.0,2281.0,2623,mcc_ok,False,
40045,2488.0,1412.0,2143.0,4291.0,4291,excluded,True,peak_exceeds_base
40047,36837.0,23815.0,27755.0,9410.0,36837,mcc_ok,False,
40049,21000.0,9906.0,12109.0,9065.0,21000,mcc_ok,False,
40051,24938.0,20321.0,23142.0,18145.0,24938,mcc_ok,False,
40053,2353.0,1522.0,2185.0,1643.0,2353,mcc_ok,False,
40055,3967.0,2024.0,2628.0,341.0,3967,mcc_ok,False,
40057,1471.0,954.0,1359.0,1218.0,1471,mcc_ok,False,
40059,2061.0,1215.0,1720.0,1691.0,2061,mcc_ok,False,
40061,7700.0,4518.0,5677.0,3093.0,7700,mcc_ok,False,
40063,7178.0,3902.0,5818.0,4412.0,7178,mcc_ok,False,
40065,18518.0,9835.0,12041.0,3608.0,18518,mcc_ok,False,
40067,2420.0,2081.0,2764.0,2955.0,2955,peak_floor,False,
40069,7045.0,3889.0,4721.0,4231.0,7045,mcc_ok,False,
40071,37106.0,16632.0,20990.0,1846.0,37106,mcc_ok,False,
40073,6608.0,5520.0,6402.0,5513.0,6608,mcc_ok,False,
40075,4175.0,3294.0,4700.0,5697.0,5697,peak_floor,False,
40077,5639.0,3852.0,4700.0,3201.0,5639,mcc_ok,False,
40079,29891.0,17835.0,21149.0,10365.0,29891,mcc_ok,False,
40081,16933.0,12782.0,14539.0,11593.0,16933,mcc_ok,False,
40083,22067.0,17316.0,19246.0,12591.0,22067,mcc_ok,False,
40085,5901.0,3686.0,4706.0,4399.0,5901,mcc_ok,False,
40087,22625.0,15447.0,16633.0,11712.0,22625,mcc_ok,False,
40089,21045.0,11267.0,14025.0,7396.0,21045,mcc_ok,False,
40091,11478.0,7374.0,11893.0,5650.0,11893,housing_floor,False,
40093,3939.0,3167.0,3703.0,1451.0,3939,mcc_ok,False,
40095,8746.0,5670.0,8823.0,8457.0,8823,housing_floor,False,
40097,16598.0,15112.0,18358.0,8909.0,18358,housing_floor,False,
40099,10124.0,5059.0,6546.0,5942.0,10124,mcc_ok,False,
40101,27528.0,25598.0,29435.0,13092.0,29435,housing_floor,False,
40103,5689.0,4257.0,5089.0,2682.0,5689,mcc_ok,False,
40105,2678.0,3701.0,4390.0,3742.0,4390,housing_floor,False,
40107,5763.0,3871.0,4824.0,2985.0,5763,mcc_ok,False,
40109,350091.0,318212.0,353429.0,193316.0,353429,housing_floor,False,
40111,20998.0,13983.0,16749.0,8159.0,20998,mcc_ok,False,
40113,21643.0,16851.0,19775.0,5840.0,21643,mcc_ok,False,
40115,19735.0,11718.0,13699.0,8796.0,19735,mcc_ok,False,
40117,7517.0,5959.0,7337.0,2362.0,7517,mcc_ok,False,
40119,62306.0,31843.0,36748.0,23164.0,62306,mcc_ok,False,
40121,26412.0,17404.0,22160.0,8325.0,26412,mcc_ok,False,
40123,28570.0,14801.0,17424.0,13577.0,28570,mcc_ok,False,
40125,40444.0,26422.0,30051.0,18571.0,40444,mcc_ok,False,
40127,6938.0,4229.0,5705.0,1862.0,6938,mcc_ok,False,
40129,1929.0,1458.0,1844.0,2062.0,2062,peak_floor,False,
40131,49307.0,35101.0,38112.0,19763.0,49307,mcc_ok,False,
40133,13650.0,8536.0,10789.0,8843.0,13650,mcc_ok,False,
40135,33532.0,14960.0,18183.0,8520.0,33532,mcc_ok,False,
40137,25647.0,17032.0,20347.0,10986.0,25647,mcc_ok,False,
40139,19876.0,6865.0,8448.0,3709.0,19876,mcc_ok,False,
40141,3295.0,2595.0,3789.0,3246.0,3789,housing_floor,False,
40143,307617.0,264296.0,292863.0,171636.0,307617,mcc_ok,False,
40145,29778.0,30086.0,32942.0,16788.0,32942,housing_floor,False,
40147,16408.0,20404.0,23738.0,8253.0,23738,housing_floor,False,
40149,5262.0,4046.0,5165.0,5075.0,5262,mcc_ok,False,
40151,5498.0,3397.0,4457.0,1664.0,5498,mcc_ok,False,
40153,14432.0,8007.0,9372.0,6201.0,14432,mcc_ok,False,
41001,10098.0,7004.0,8671.0,8864.0,10098,mcc_ok,False,
41003,48456.0,37853.0,40092.0,18540.0,48456,mcc_ok,False,
41005,183590.0,160984.0,170723.0,104608.0,183590,mcc_ok,False,
41007,23302.0,17246.0,23060.0,26709.0,26709,peak_floor,False,
41009,28312.0,20335.0,21773.0,82.0,28312,mcc_ok,False,
41011,40670.0,28075.0,31476.0,22393.0,40670,mcc_ok,False,
41013,9093.0,10291.0,11236.0,6987.0,11236,housing_floor,False,
41015,16670.0,11148.0,13055.0,11477.0,16670,mcc_ok,False,
41017,141071.0,81481.0,94911.0,38705.0,141071,mcc_ok,False,
41019,66051.0,46242.0,49926.0,35780.0,66051,mcc_ok,False,
41021,1640.0,862.0,1081.0,567.0,1640,mcc_ok,False,
41023,4648.0,3368.0,4128.0,4438.0,4648,mcc_ok,False,
41025,5605.0,3102.0,3705.0,2554.0,5605,mcc_ok,False,
41027,7230.0,9039.0,10131.0,8293.0,10131,housing_floor,False,
41029,125318.0,89876.0,96286.0,30096.0,125318,mcc_ok,False,
41031,16006.0,8591.0,10301.0,10920.0,16006,mcc_ok,False,
41033,48987.0,36210.0,38939.0,44152.0,48987,mcc_ok,False,
41035,39614.0,28186.0,32864.0,31042.0,39614,mcc_ok,False,
41037,4992.0,3364.0,4226.0,2351.0,4992,mcc_ok,False,
41039,174263.0,158621.0,166750.0,36814.0,174263,mcc_ok,False,
41041,31577.0,22483.0,32094.0,20991.0,32094,housing_floor,False,
41043,70430.0,49944.0,52145.0,16186.0,70430,mcc_ok,False,
41045,18164.0,9952.0,11669.0,20012.0,20012,peak_floor,False,
41047,102062.0,123460.0,129065.0,117645.0,129065,housing_floor,False,
41049,10888.0,4201.0,4724.0,4304.0,10888,mcc_ok,False,
41051,388772.0,343370.0,363661.0,125115.0,388772,mcc_ok,False,
41053,31803.0,32222.0,33916.0,23943.0,33916,housing_floor,False,
41055,1404.0,770.0,953.0,1025.0,1404,mcc_ok,False,
41057,21190.0,11522.0,18974.0,16730.0,21190,mcc_ok,False,
41059,43275.0,27422.0,31264.0,14054.0,43275,mcc_ok,False,
41061,15625.0,10700.0,11694.0,12706.0,15625,mcc_ok,False,
41063,4079.0,3271.0,4313.0,5599.0,5599,peak_floor,False,
41065,13368.0,10488.0,12038.0,2250.0,13368,mcc_ok,False,
41067,268603.0,230122.0,237586.0,69448.0,268603,mcc_ok,False,
41069,1793.0,624.0,930.0,,1793,mcc_ok,False,
41071,47922.0,38371.0,40239.0,11962.0,47922,mcc_ok,False,
42001,34102.0,40006.0,43118.0,16455.0,43118,housing_floor,False,
42003,667166.0,545637.0,602734.0,270977.0,667166,mcc_ok,False,
42005,31334.0,27767.0,32172.0,20352.0,32172,housing_floor,False,
42007,77618.0,71999.0,79104.0,38116.0,79104,housing_floor,False,
42009,26999.0,19571.0,23547.0,3937.0,26999,mcc_ok,False,
42011,219087.0,161174.0,170678.0,34299.0,219087,mcc_ok,False,
42013,69598.0,50587.0,55808.0,13514.0,69598,mcc_ok,False,
42015,31486.0,24361.0,29443.0,8860.0,31486,mcc_ok,False,
42017,152767.0,246834.0,255599.0,106525.0,255599,housing_floor,False,
42019,91173.0,79466.0,85479.0,37800.0,91173,mcc_ok,False,
42021,66666.0,55541.0,64522.0,30090.0,66666,mcc_ok,False,
42023,2519.0,2210.0,3956.0,3784.0,3956,housing_floor,False,
42025,32206.0,26662.0,34247.0,8904.0,34247,housing_floor,False,
42027,96428.0,58285.0,65712.0,36850.0,96428,mcc_ok,False,
42029,267257.0,200622.0,208672.0,110546.0,267257,mcc_ok,False,
42031,17178.0,14808.0,18897.0,9414.0,18897,housing_floor,False,
42033,38762.0,31741.0,38157.0,18317.0,38762,mcc_ok,False,
42035,20055.0,14877.0,18623.0,5000.0,20055,mcc_ok,False,
42037,35125.0,25878.0,29695.0,21274.0,35125,mcc_ok,False,
42039,38952.0,33191.0,42234.0,23746.0,42234,housing_floor,False,
42041,142576.0,104053.0,109154.0,20095.0,142576,mcc_ok,False,
42043,176757.0,117907.0,126567.0,21434.0,176757,mcc_ok,False,
42045,277130.0,215833.0,229039.0,109686.0,277130,mcc_ok,False,
42047,16981.0,13485.0,16898.0,7031.0,16981,mcc_ok,False,
42049,164700.0,109474.0,119910.0,46555.0,164700,mcc_ok,False,
42051,66012.0,54937.0,62005.0,25079.0,66012,mcc_ok,False,
42053,3447.0,1844.0,7045.0,5824.0,7045,housing_floor,False,
42055,76806.0,62576.0,66443.0,11561.0,76806,mcc_ok,False,
42057,7267.0,6126.0,7119.0,2709.0,7267,mcc_ok,False,
42059,18544.0,13957.0,16185.0,7383.0,18544,mcc_ok,False,
42061,20889.0,15771.0,20957.0,7079.0,20957,housing_floor,False,
42063,36452.0,32285.0,37678.0,31214.0,37678,housing_floor,False,
42065,20070.0,18018.0,22065.0,10971.0,22065,housing_floor,False,
42067,11162.0,8852.0,10502.0,11836.0,11836,peak_floor,False,
42069,119979.0,87896.0,99900.0,30955.0,119979,mcc_ok,False,
42071,156892.0,208988.0,216592.0,21188.0,216592,housing_floor,False,
42073,36062.0,35933.0,39647.0,16345.0,39647,housing_floor,False,
42075,69525.0,55236.0,59213.0,56992.0,69525,mcc_ok,False,
42077,212008.0,142160.0,149876.0,28690.0,212008,mcc_ok,False,
42079,164504.0,132608.0,150885.0,31950.0,164504,mcc_ok,False,
42081,62884.0,45705.0,52671.0,17743.0,62884,mcc_ok,False,
42083,23946.0,15931.0,19530.0,10953.0,23946,mcc_ok,False,
42085,48402.0,45890.0,50916.0,26180.0,50916,housing_floor,False,
42087,26457.0,18612.0,21391.0,19118.0,26457,mcc_ok,False,
42089,85900.0,59113.0,79377.0,46392.0,85900,mcc_ok,False,
42091,224080.0,329680.0,346692.0,141915.0,346692,housing_floor,False,
42093,12181.0,7633.0,8096.0,8908.0,12181,mcc_ok,False,
42095,161848.0,120384.0,127724.0,45620.0,161848,mcc_ok,False,
42097,46261.0,37775.0,43417.0,18268.0,46261,mcc_ok,False,
42099,21128.0,18066.0,19943.0,13579.0,21128,mcc_ok,False,
42101,802812.0,659129.0,730630.0,43823.0,802812,mcc_ok,False,
42103,19414.0,23780.0,39747.0,26915.0,39747,housing_floor,False,
42105,9352.0,6595.0,12395.0,2763.0,12395,housing_floor,False,
42107,74362.0,56987.0,67328.0,30577.0,74362,mcc_ok,False,
42109,21359.0,14430.0,16003.0,14464.0,21359,mcc_ok,False,
42111,34025.0,28956.0,37796.0,9603.0,37796,housing_floor,False,
42113,3290.0,2462.0,5619.0,3396.0,5619,housing_floor,False,
42115,18031.0,15641.0,21365.0,13527.0,21365,housing_floor,False,
42117,22387.0,16583.0,21545.0,5508.0,22387,mcc_ok,False,
42119,28701.0,14172.0,16185.0,6952.0,28701,mcc_ok,False,
42121,26075.0,21323.0,26276.0,16300.0,26276,housing_floor,False,
42123,22413.0,16209.0,21694.0,12236.0,22413,mcc_ok,False,
42125,113196.0,87200.0,97031.0,37548.0,113196,mcc_ok,False,
42127,25764.0,19747.0,31981.0,26911.0,31981,housing_floor,False,
42129,188408.0,153237.0,168183.0,67124.0,188408,mcc_ok,False,
42131,12422.0,10788.0,12846.0,8458.0,12846,housing_floor,False,
42133,195191.0,178543.0,187450.0,36294.0,195191,mcc_ok,False,
44001,33839.0,19173.0,21475.0,23284.0,33839,mcc_ok,False,
44003,120795.0,72199.0,76104.0,53780.0,120795,mcc_ok,False,
44005,62021.0,35786.0,43415.0,15344.0,62021,mcc_ok,False,
44007,242599.0,253635.0,276370.0,84135.0,276370,housing_floor,False,
44009,48730.0,51426.0,65689.0,52955.0,65689,housing_floor,False,
45001,9846.0,9620.0,11658.0,9954.0,11658,housing_floor,False,
45003,79309.0,67904.0,77577.0,91915.0,91915,peak_floor,False,
45005,4639.0,3220.0,4065.0,4541.0,4639,mcc_ok,False,
45007,101520.0,80301.0,89805.0,106940.0,106940,peak_floor,False,
45009,8728.0,4610.0,6644.0,5097.0,8728,mcc_ok,False,
45011,10628.0,8342.0,9914.0,7897.0,10628,mcc_ok,False,
45013,127289.0,76113.0,99281.0,55188.0,127289,mcc_ok,False,
45015,162211.0,86958.0,94468.0,38691.0,162211,mcc_ok,False,
45017,9147.0,5951.0,7059.0,12785.0,12785,peak_floor,False,
45019,231046.0,171795.0,202600.0,137536.0,231046,mcc_ok,False,
45021,39741.0,21288.0,24775.0,20452.0,39741,mcc_ok,False,
45023,20548.0,12890.0,14651.0,12625.0,20548,mcc_ok,False,
45025,16153.0,17116.0,20583.0,10511.0,20583,housing_floor,False,
45027,17809.0,11684.0,15983.0,6701.0,17809,mcc_ok,False,
45029,20355.0,15656.0,19904.0,23386.0,23386,peak_floor,False,
45031,19211.0,25022.0,29556.0,20197.0,29556,housing_floor,False,
45033,10099.0,10433.0,12869.0,10662.0,12869,housing_floor,False,
45035,73269.0,59731.0,65088.0,50197.0,73269,mcc_ok,False,
45037,12717.0,9403.0,11130.0,13969.0,13969,peak_floor,False,
45039,13983.0,8795.0,10943.0,7510.0,13983,mcc_ok,False,
45041,54564.0,52244.0,60896.0,48077.0,60896,housing_floor,False,
45043,46010.0,26029.0,36219.0,24329.0,46010,mcc_ok,False,
45045,208040.0,210349.0,228097.0,270050.0,270050,peak_floor,False,
45047,40695.0,27640.0,31404.0,29946.0,40695,mcc_ok,False,
45049,8886.0,7084.0,8641.0,10497.0,10497,peak_floor,False,
45051,259189.0,142383.0,206764.0,183359.0,259189,mcc_ok,False,
45053,17702.0,11795.0,13160.0,15402.0,17702,mcc_ok,False,
45055,43198.0,25239.0,29223.0,9062.0,43198,mcc_ok,False,
45057,52274.0,37893.0,41410.0,17052.0,52274,mcc_ok,False,
45059,71549.0,25757.0,31421.0,27984.0,71549,mcc_ok,False,
45061,5675.0,6212.0,7577.0,5517.0,7577,housing_floor,False,
45063,165904.0,118673.0,128830.0,126022.0,165904,mcc_ok,False,
45065,4091.0,3947.0,5461.0,6369.0,6369,peak_floor,False,
45067,8497.0,11256.0,14340.0,12009.0,14340,housing_floor,False,
45069,14959.0,9463.0,12034.0,4421.0,14959,mcc_ok,False,
45071,23376.0,15027.0,18313.0,16661.0,23376,mcc_ok,False,
45073,40425.0,33240.0,41023.0,37716.0,41023,housing_floor,False,
45075,58624.0,32687.0,41365.0,14062.0,58624,mcc_ok,False,
45077,74039.0,50341.0,56713.0,46768.0,74039,mcc_ok,False,
45079,227559.0,162726.0,182711.0,106649.0,227559,mcc_ok,False,
45081,11824.0,7365.0,9350.0,16995.0,16995,peak_floor,False,
45083,147558.0,125394.0,138058.0,183816.0,183816,peak_floor,False,
45085,42515.0,40917.0,47015.0,27446.0,47015,housing_floor,False,
45087,21940.0,11580.0,13508.0,3866.0,21940,mcc_ok,False,
45089,21455.0,11999.0,14801.0,7036.0,21455,mcc_ok,False,
45091,173488.0,109013.0,115366.0,59979.0,173488,mcc_ok,False,
46003,1368.0,1053.0,1216.0,701.0,1368,mcc_ok,False,
46005,9787.0,7443.0,8436.0,7861.0,9787,mcc_ok,False,
46007,715.0,1014.0,1241.0,100.0,1241,housing_floor,False,
46009,2917.0,2414.0,2817.0,4222.0,4222,peak_floor,False,
46011,19030.0,13366.0,14882.0,3433.0,19030,mcc_ok,False,
46013,19238.0,16035.0,17948.0,6685.0,19238,mcc_ok,False,
46015,2837.0,1958.0,2365.0,2117.0,2837,mcc_ok,False,
46017,592.0,492.0,588.0,639.0,639,peak_floor,False,
46019,4717.0,4112.0,4725.0,3573.0,4725,housing_floor,False,
46021,576.0,691.0,926.0,587.0,926,housing_floor,False,
46023,4915.0,2963.0,3668.0,1464.0,4915,mcc_ok,False,
46025,1587.0,1360.0,1619.0,1953.0,1953,peak_floor,False,
46027,8444.0,5416.0,6152.0,100.0,8444,mcc_ok,False,
