fips,NAME,mcc,households,housing_units,population,peak,ratio_hh,base_repaired,corrupt_outage
21021,"Boyle County, Kentucky",16810.0,11649,12933,30613,5906,1.44304232122929,16810.0,False
13143,"Haralson County, Georgia",16395.0,11357,12385,30178,10349,1.4436030641894866,16395.0,False
28117,"Prentiss County, Mississippi",13420.0,9296,11008,24945,209,1.443631669535284,13420.0,False
54057,"Mineral County, West Virginia",15215.0,10532,12528,26957,7504,1.4446448917584505,15215.0,False
21155,"Marion County, Kentucky",10962.0,7588,8381,19627,6470,1.444649446494465,10962.0,False
12089,"Nassau County, Florida",52493.0,36336,42121,91538,48802,1.444655438132981,52493.0,False
6031,"Kings County, California",62998.0,43594,46500,152515,22092,1.4451071248336926,62998.0,False
19121,"Madison County, Iowa",9366.0,6475,6953,16609,1887,1.4464864864864866,9366.0,False
21173,"Montgomery County, Kentucky",15495.0,10705,12122,28188,8485,1.4474544605324615,15495.0,False
1095,"Marshall County, Alabama",52022.0,35930,41328,97923,826,1.4478708600055663,52022.0,False
22065,"Madison Parish, Louisiana",4477.0,3092,4391,10028,5387,1.4479301423027167,4477.0,True
38059,"Morton County, North Dakota",19085.0,13177,15184,33192,2690,1.4483569856568264,19085.0,False
30109,"Wibaux County, Montana",675.0,466,599,1119,377,1.4484978540772533,675.0,False
41011,"Coos County, Oregon",40670.0,28075,31476,64908,22393,1.448619768477293,40670.0,False
54013,"Calhoun County, West Virginia",3500.0,2416,3225,6279,5516,1.4486754966887416,3500.0,True
48153,"Floyd County, Texas",2808.0,1938,2622,5386,2720,1.4489164086687307,2808.0,False
46015,"Brule County, South Dakota",2837.0,1958,2365,5247,2117,1.4489274770173646,2837.0,False
48159,"Franklin County, Texas",5481.0,3782,5143,10445,8784,1.4492332099418297,5481.0,True
18137,"Ripley County, Indiana",16107.0,11114,12301,28990,4289,1.449253194169516,16107.0,False
38049,"McHenry County, North Dakota",3351.0,2312,2837,5326,847,1.44939446366782,3351.0,False
13001,"Appling County, Georgia",9991.0,6890,8524,18441,13183,1.4500725689404934,9991.0,True
22095,"St. John the Baptist Parish, Louisiana",22092.0,15232,17799,41986,19726,1.4503676470588236,22092.0,False
16053,"Jerome County, Idaho",11738.0,8092,8624,24474,10206,1.4505684626791893,11738.0,False
12049,"Hardee County, Florida",11796.0,8127,9837,25528,15438,1.4514581026208933,11796.0,True
16025,"Camas County, Idaho",469.0,323,678,1133,1946,1.4520123839009287,469.0,True
31063,"Frontier County, Nebraska",1500.0,1033,1367,2491,6,1.452081316553727,1500.0,False
19165,"Shelby County, Iowa",7164.0,4933,5422,11737,2018,1.4522602878572877,7164.0,False
28151,"Washington County, Mississippi",25115.0,17290,20927,44604,7640,1.4525737420474263,25115.0,False
42089,"Monroe County, Pennsylvania",85900.0,59113,79377,168128,46392,1.4531490535076887,85900.0,False
1033,"Colbert County, Alabama",33811.0,23266,27709,57270,1,1.4532364824206998,33811.0,False
55101,"Racine County, Wisconsin",115015.0,79100,84455,197068,45310,1.4540455120101137,115015.0,False
24015,"Cecil County, Maryland",57202.0,39338,43957,103876,28527,1.4541156134017998,57202.0,False
39133,"Portage County, Ohio",92468.0,63588,70692,161217,31116,1.4541737434736113,92468.0,False
17009,"Brown County, Illinois",3007.0,2066,2342,6334,2690,1.4554695062923524,3007.0,False
37015,"Bertie County, North Carolina",10165.0,6984,9008,17818,5381,1.4554696449026345,10165.0,False
47031,"Coffee County, Tennessee",33033.0,22689,24958,58080,11612,1.4559037419013618,33033.0,False
26009,"Antrim County, Michigan",15641.0,10741,17596,23662,14851,1.4561958849269157,15641.0,False
21201,"Robertson County, Kentucky",1161.0,797,1044,2207,1464,1.4567126725219572,1161.0,True
1105,"Perry County, Alabama",4481.0,3075,3985,8479,4338,1.4572357723577236,4481.0,False
55057,"Juneau County, Wisconsin",15444.0,10598,14540,26695,3506,1.4572560860539725,15444.0,False
31161,"Sheridan County, Nebraska",3062.0,2101,2724,5102,2590,1.4574012375059495,3062.0,False
1103,"Morgan County, Alabama",69963.0,48004,53324,123102,12404,1.4574410465794516,69963.0,False
1133,"Winston County, Alabama",13268.0,9103,13091,23655,10383,1.457541469845106,13268.0,False
54027,"Hampshire County, West Virginia",11760.0,8066,12565,23275,9399,1.457971733201091,11760.0,False
21045,"Casey County, Kentucky",8794.0,6029,7388,15942,3724,1.4586166860175818,8794.0,False
56025,"Natrona County, Wyoming",47992.0,32895,36936,79506,43178,1.4589451284389725,47992.0,False
41061,"Union County, Oregon",15625.0,10700,11694,26286,12706,1.4602803738317758,15625.0,False
31077,"Greeley County, Nebraska",1325.0,907,1198,2212,1,1.4608599779492835,1325.0,False
4027,"Yuma County, Arizona",109100.0,74678,92808,204374,19028,1.4609389646214415,109100.0,False
12023,"Columbia County, Florida",38562.0,26391,29835,69832,44341,1.4611799477094465,38562.0,True
51147,"Prince Edward County, Virginia",10853.0,7416,9153,21922,16283,1.4634573894282632,10853.0,True
5027,"Columbia County, Arkansas",11454.0,7826,11051,22707,6114,1.4635829286992077,11454.0,False
40077,"Latimer County, Oklahoma",5639.0,3852,4700,9537,3201,1.463914849428868,5639.0,False
24011,"Caroline County, Maryland",17587.0,12013,13473,33320,5791,1.463997336219096,17587.0,False
13191,"McIntosh County, Georgia",7007.0,4786,6814,11183,8839,1.4640618470539073,7007.0,True
40087,"McClain County, Oklahoma",22625.0,15447,16633,42393,11712,1.4646856994885737,22625.0,False
20099,"Labette County, Kansas",11654.0,7956,9542,20096,5048,1.4648064353946706,11654.0,False
37177,"Tyrrell County, North Carolina",1979.0,1351,1845,3389,2393,1.464840858623242,1979.0,True
28133,"Sunflower County, Mississippi",11919.0,8136,9426,25867,3876,1.4649705014749264,11919.0,False
1065,"Hale County, Alabama",7916.0,5403,7464,14742,5262,1.4651119748287988,7916.0,False
8085,"Montrose County, Colorado",24974.0,17042,19122,42823,6633,1.4654383288346438,24974.0,False
28037,"Franklin County, Mississippi",4359.0,2974,4287,7690,7470,1.4657027572293209,4359.0,True
53047,"Okanogan County, Washington",24937.0,17005,21917,42336,959,1.466451043810644,24937.0,False
28153,"Wayne County, Mississippi",10874.0,7410,9086,19760,3668,1.467476383265857,10874.0,False
26073,"Isabella County, Michigan",36507.0,24875,28580,64938,9427,1.4676180904522613,36507.0,False
55141,"Wood County, Wisconsin",46818.0,31887,34558,74138,12925,1.468247248094835,46818.0,False
1063,"Greene County, Alabama",4217.0,2872,4271,7706,1290,1.4683147632311977,4217.0,False
35045,"San Juan County, New Mexico",60294.0,41049,48050,121798,9773,1.4688299349557845,60294.0,False
21085,"Grayson County, Kentucky",14255.0,9705,13346,26465,7810,1.4688304997424009,14255.0,False
37055,"Dare County, North Carolina",23623.0,16081,34493,37160,31918,1.4690006840370624,23623.0,True
29186,"Ste. Genevieve County, Missouri",10464.0,7121,8319,18494,2787,1.46945653700323,10464.0,False
17145,"Perry County, Illinois",11975.0,8147,9170,20996,6266,1.4698662084202774,11975.0,False
28087,"Lowndes County, Mississippi",33297.0,22651,26973,58547,5628,1.4700013244448369,33297.0,False
26017,"Bay County, Michigan",66162.0,44999,48598,103752,8337,1.470299339985333,66162.0,False
45077,"Pickens County, South Carolina",74039.0,50341,56713,131106,46768,1.4707494884885084,74039.0,False
31039,"Cuming County, Nebraska",5459.0,3711,4133,9000,1,1.471032066828348,5459.0,False
18055,"Greene County, Indiana",18602.0,12643,14385,30900,7070,1.4713280075931345,18602.0,False
19145,"Page County, Iowa",9035.0,6137,6997,15225,4004,1.472217695942643,9035.0,False
45047,"Greenwood County, South Carolina",40695.0,27640,31404,69309,29946,1.4723227206946454,40695.0,False
22061,"Lincoln Parish, Louisiana",26566.0,18043,20491,48323,12154,1.4723715568364462,26566.0,False
53045,"Mason County, Washington",37529.0,25488,33461,66053,23192,1.4724183929692405,37529.0,False
22087,"St. Bernard Parish, Louisiana",23169.0,15732,17778,44038,20256,1.4727307398932112,23169.0,False
56035,"Sublette County, Wyoming",5123.0,3477,5235,8801,5905,1.4733966062697728,5123.0,True
18095,"Madison County, Indiana",76324.0,51788,58913,130545,19615,1.4737777091218043,76324.0,False
5119,"Pulaski County, Arkansas",247287.0,167768,190782,398322,62785,1.473981927423585,247287.0,False
51067,"Franklin County, Virginia",32464.0,22022,28305,54838,26423,1.4741622014349287,32464.0,False
13059,"Clarke County, Georgia",78630.0,53336,55905,128864,29289,1.474238788060597,78630.0,False
51019,"Bedford County, Virginia",47929.0,32510,37302,79761,19478,1.4742848354352507,47929.0,False
18107,"Montgomery County, Indiana",22711.0,15404,16504,38018,3074,1.474357309789665,22711.0,False
54107,"Wood County, West Virginia",52414.0,35544,40287,84272,18274,1.4746230024758047,52414.0,False
47169,"Trousdale County, Tennessee",5242.0,3552,3776,11596,5289,1.4757882882882882,5242.0,True
28157,"Wilkinson County, Mississippi",4817.0,3264,4600,8531,6547,1.475796568627451,4817.0,True
51153,"Prince William County, Virginia",225231.0,152616,158642,481114,38810,1.4758020128951093,225231.0,False
39045,"Fairfield County, Ohio",86733.0,58723,62743,159371,21843,1.4769851676515164,86733.0,False
34033,"Salem County, New Jersey",36572.0,24744,27739,64840,15558,1.4780148722922728,36572.0,False
8007,"Archuleta County, Colorado",8482.0,5738,9591,13509,11772,1.478215406064831,8482.0,True
26131,"Ontonagon County, Michigan",4246.0,2872,5271,5862,4600,1.4784122562674096,4246.0,True
23015,"Lincoln County, Maine",23436.0,15848,23698,35466,23921,1.4787985865724382,23436.0,True
51191,"Washington County, Virginia",32558.0,22013,25509,53985,18732,1.479035115613501,32558.0,False
51167,"Russell County, Virginia",15440.0,10438,12814,25763,15236,1.4792105767388388,15440.0,False
34015,"Gloucester County, New Jersey",162737.0,109996,117041,302621,81657,1.4794810720389833,162737.0,False
27101,"Murray County, Minnesota",5226.0,3532,4418,8170,3967,1.4796149490373727,5226.0,False
54053,"Mason County, West Virginia",14979.0,10120,12217,25488,8366,1.4801383399209487,14979.0,False
42109,"Snyder County, Pennsylvania",21359.0,14430,16003,39797,14464,1.4801801801801802,21359.0,False
37009,"Ashe County, North Carolina",17506.0,11823,17026,26759,22258,1.480673263976994,17506.0,True
36117,"Wayne County, New York",55917.0,37756,42274,91324,40913,1.4810096408517852,55917.0,False
51173,"Smyth County, Virginia",18737.0,12651,15125,29799,12160,1.4810686902221168,18737.0,False
26155,"Shiawassee County, Michigan",41361.0,27925,30230,68124,11085,1.4811459265890778,41361.0,False
39115,"Morgan County, Ohio",8383.0,5657,7295,13851,5356,1.481880855577161,8383.0,False
21113,"Jessamine County, Kentucky",28534.0,19251,20733,53381,12548,1.4822087164303153,28534.0,False
36109,"Tompkins County, New York",63720.0,42984,46728,102555,44794,1.4824120603015076,63720.0,False
26153,"Schoolcraft County, Michigan",5611.0,3785,5987,8062,2591,1.482430647291942,5611.0,False
19047,"Crawford County, Iowa",9213.0,6214,6860,16450,2929,1.4826198905696815,9213.0,False
47153,"Sequatchie County, Tennessee",8785.0,5925,6915,16065,7612,1.4827004219409283,8785.0,False
27137,"St. Louis County, Minnesota",127172.0,85726,103719,200122,34294,1.4834705923523785,127172.0,False
48151,"Fisher County, Texas",2246.0,1514,2038,3680,1512,1.4834874504623514,2246.0,False
41037,"Lake County, Oregon",4992.0,3364,4226,8201,2351,1.4839476813317478,4992.0,False
19079,"Hamilton County, Iowa",9205.0,6203,7042,14979,1621,1.4839593744962114,9205.0,False
19049,"Dallas County, Iowa",58451.0,39386,41753,100367,19149,1.4840552480576854,58451.0,False
18177,"Wayne County, Indiana",40311.0,27159,30782,66522,5141,1.4842593615376118,40311.0,False
36041,"Hamilton County, New York",2561.0,1725,7920,5090,7289,1.4846376811594202,2561.0,True
36031,"Essex County, New York",23389.0,15750,25262,37314,14524,1.4850158730158731,23389.0,False
20005,"Atchison County, Kansas",8677.0,5840,6817,16309,4858,1.4857876712328768,8677.0,False
19051,"Davis County, Iowa",4718.0,3172,3588,9093,1428,1.4873896595208072,4718.0,False
22101,"St. Mary Parish, Louisiana",27709.0,18628,22516,49114,17613,1.4874919476057549,27709.0,False
48269,"King County, Texas",119.0,80,144,216,395,1.4875,119.0,True
39143,"Sandusky County, Ohio",35768.0,24038,26500,58885,6138,1.487977369165488,35768.0,False
40015,"Caddo County, Oklahoma",13540.0,9099,11658,26910,15653,1.4880756127046928,13540.0,True
1125,"Tuscaloosa County, Alabama",126125.0,84743,101330,231558,19015,1.4883235193467308,126125.0,False
26013,"Baraga County, Michigan",4824.0,3241,5079,8245,1689,1.488429497068806,4824.0,False
40107,"Okfuskee County, Oklahoma",5763.0,3871,4824,11349,2985,1.488762593645053,5763.0,False
28007,"Attala County, Mississippi",9398.0,6311,8354,17842,7692,1.4891459356678816,9398.0,False
47125,"Montgomery County, Tennessee",119925.0,80474,87220,222305,83206,1.4902328702438055,119925.0,False
56045,"Weston County, Wyoming",3933.0,2638,3412,6870,4782,1.4909021986353297,3933.0,True
48409,"San Patricio County, Texas",35667.0,23920,29551,68942,21381,1.4910953177257524,35667.0,False
20049,"Elk County, Kansas",1533.0,1028,1511,2453,1373,1.4912451361867705,1533.0,False
42077,"Lehigh County, Pennsylvania",212008.0,142160,149876,374110,28690,1.4913337084974676,212008.0,False
21091,"Hancock County, Kentucky",5170.0,3466,3902,9058,4750,1.4916330063473744,5170.0,False
5029,"Conway County, Arkansas",12567.0,8422,9659,20782,3778,1.4921633816195679,12567.0,False
13305,"Wayne County, Georgia",16057.0,10754,12487,30277,13239,1.4931188395015809,16057.0,False
50021,"Rutland County, Vermont",37828.0,25334,33906,60585,15886,1.4931712323359911,37828.0,False
6053,"Monterey County, California",195575.0,130973,143743,437609,63153,1.4932466997014653,195575.0,False
19125,"Marion County, Iowa",19876.0,13310,14179,33487,3849,1.493313298271976,19876.0,False
48401,"Rusk County, Texas",26571.0,17792,21188,52755,13290,1.493424010791367,26571.0,False
4001,"Apache County, Arizona",29549.0,19786,29032,66054,5562,1.4934296977660972,29549.0,False
48005,"Angelina County, Texas",47178.0,31583,36619,86608,27187,1.4937782984516987,47178.0,False
54087,"Roane County, West Virginia",8158.0,5461,7174,14027,7192,1.4938655923823476,8158.0,False
28001,"Adams County, Mississippi",17358.0,11618,14893,29425,11766,1.4940609399208125,17358.0,False
29093,"Iron County, Missouri",5709.0,3821,4730,9538,4029,1.4941114891389689,5709.0,False
20051,"Ellis County, Kansas",17869.0,11958,13214,28921,9661,1.4943134303395216,17869.0,False
21127,"Lawrence County, Kentucky",8553.0,5721,7534,16228,9645,1.4950183534347141,8553.0,True
41015,"Curry County, Oregon",16670.0,11148,13055,23404,11477,1.495335486185863,16670.0,False
54031,"Hardy County, West Virginia",8586.0,5740,8175,14249,5192,1.4958188153310104,8586.0,False
31135,"Perkins County, Nebraska",1727.0,1154,1368,2860,436,1.4965337954939342,1727.0,False
21169,"Metcalfe County, Kentucky",6226.0,4160,4704,10313,4026,1.4966346153846153,6226.0,False
5005,"Baxter County, Arkansas",28471.0,19021,22747,41801,25906,1.4968193049787077,28471.0,False
54019,"Fayette County, West Virginia",23870.0,15938,19227,40545,17737,1.4976785042037897,23870.0,False
48235,"Irion County, Texas",969.0,647,827,1561,2414,1.4976816074188564,969.0,True
13173,"Lanier County, Georgia",5311.0,3544,4119,9964,1761,1.4985891647855532,5311.0,False
5131,"Sebastian County, Arkansas",77727.0,51862,56926,128184,16877,1.4987273919247233,77727.0,False
42043,"Dauphin County, Pennsylvania",176757.0,117907,126567,286108,21434,1.4991221895222506,176757.0,False
54061,"Monongalia County, West Virginia",66283.0,44206,49565,105988,33334,1.4994118445459892,66283.0,False
21019,"Boyd County, Kentucky",27789.0,18533,21745,48242,17376,1.499433443047537,27789.0,False
5113,"Polk County, Arkansas",11572.0,7717,9652,19384,2218,1.499546455876636,11572.0,False
5019,"Clark County, Arkansas",11935.0,7955,10039,21469,7014,1.5003142677561283,11935.0,False
45053,"Jasper County, South Carolina",17702.0,11795,13160,29444,15402,1.500805426027978,17702.0,False
12097,"Osceola County, Florida",179849.0,119817,156976,393745,67476,1.5010307385429447,179849.0,False
29207,"Stoddard County, Missouri",17220.0,11472,13416,28656,9753,1.5010460251046025,17220.0,False
47177,"Warren County, Tennessee",23916.0,15932,18164,41163,6,1.5011298016570425,23916.0,False
13163,"Jefferson County, Georgia",8747.0,5826,7167,15591,9662,1.5013731548232063,8747.0,True
40111,"Okmulgee County, Oklahoma",20998.0,13983,16749,36900,8159,1.501680612171923,20998.0,False
21129,"Lee County, Kentucky",3961.0,2637,3226,7338,3417,1.5020857034508912,3961.0,False
16049,"Idaho County, Idaho",9920.0,6603,8880,16787,6938,1.5023474178403755,9920.0,False
48359,"Oldham County, Texas",948.0,631,791,2171,3666,1.502377179080824,948.0,True
47111,"Macon County, Tennessee",13771.0,9164,10693,25365,11027,1.5027280663465736,13771.0,False
42083,"McKean County, Pennsylvania",23946.0,15931,19530,40459,10953,1.503107149582575,23946.0,False
46091,"Marshall County, South Dakota",2509.0,1669,2412,4363,872,1.5032953864589575,2509.0,False
54077,"Preston County, West Virginia",18977.0,12623,15175,34206,6498,1.5033668699992078,18977.0,False
21115,"Johnson County, Kentucky",12834.0,8534,10526,22631,10000,1.5038668853995782,12834.0,False
42049,"Erie County, Pennsylvania",164700.0,109474,119910,270495,46555,1.5044668140380364,164700.0,False
53025,"Grant County, Washington",50667.0,33666,38851,99145,2026,1.5049901978256994,50667.0,False
